Tag:,Freq:
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6783977536"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_DebtDisclosureAbstract"" style=""display: none;"">",2
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_DebtDisclosureTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6939601248"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_OtherLiabilitiesDisclosureAbstract"" style=""display: none;"">",5
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_OtherLiabilitiesDisclosureTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6939523616"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_CommitmentsAndContingenciesDisclosureAbstract"" style=""display: none;"">",4
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_CommitmentsAndContingenciesDisclosureTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_DisclosureOfCompensationRelatedCostsSharebasedPaymentsAbstract"" style=""display: none;"">",2
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ShareholdersEquityAndShareBasedPaymentsTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6779818480"">",2
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_IncomeTaxDisclosureAbstract"" style=""display: none;"">",5
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_IncomeTaxDisclosureTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6783969744"">",2
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_SegmentReportingAbstract"" style=""display: none;"">",3
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_SegmentReportingDisclosureTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_QuarterlyFinancialInformationDisclosureAbstract"" style=""display: none;"">",3
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_QuarterlyFinancialInformationTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6788113872"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_amzn_AccruedExpensesAndOtherPolicyPolicyTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_amzn_FulfillmentExpensesPolicyPolicyTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_amzn_OtherAssetsNoncurrentPolicyPolicyTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_amzn_OtherNonoperatingIncomeAndExpensePolicyPolicyTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_amzn_OtherOperatingIncomeAndExpensePolicyPolicyTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_amzn_RevenuefromContractwithCustomerContractLiabilityPolicyTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_amzn_TechnologyAndContentExpensesPolicyPolicyTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_amzn_VideoAndMusicContentPolicyPolicyTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_AdvertisingCostsPolicyTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_AssetRetirementObligationsPolicy"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_CashAndCashEquivalentsPolicyTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_CompensationRelatedCostsPolicyTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ConsolidationPolicyTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_EarningsPerSharePolicyTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_FairValueOfFinancialInstrumentsPolicy"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ForeignCurrencyTransactionsAndTranslationsPolicyTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_GoodwillAndIntangibleAssetsGoodwillPolicy"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ImpairmentOrDisposalOfLongLivedAssetsPolicyTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_IncomeTaxPolicyTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_InternalUseSoftwarePolicy"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_InventoryPolicyTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_InvestmentPolicyTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_LesseeLeasesPolicyTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_NewAccountingPronouncementsPolicyPolicyTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_PriorPeriodReclassificationAdjustmentDescription"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_PropertyPlantAndEquipmentPolicyTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ReceivablesPolicyTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_RevenueRecognitionPolicyTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_SegmentReportingPolicyPolicyTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_SellingGeneralAndAdministrativeExpensesPolicyTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_UseOfEstimates"" style=""display: none;"">",1
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6939455856"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ScheduleOfNewAccountingPronouncementsAndChangesInAccountingPrinciplesTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ScheduleOfWeightedAverageNumberOfSharesTableTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6939450480"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_FairValueAssetsMeasuredOnRecurringBasisTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_InvestmentsClassifiedByContractualMaturityDateTableTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_RealizedGainLossOnInvestmentsTableTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6939627472"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_amzn_ReconciliationofcashcashequivalentsandrestrictedcashTableTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_CashAndCashEquivalentsAbstract"" style=""display: none;"">",1
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6939497696"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_PropertyPlantAndEquipmentTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6784042576"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ScheduleOfAcquiredFiniteLivedIntangibleAssetsByMajorClassTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ScheduleOfGoodwillTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ScheduleOfRecognizedIdentifiedAssetsAcquiredAndLiabilitiesAssumedTableTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ScheduleofFiniteLivedIntangibleAssetsFutureAmortizationExpenseTableTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6927230192"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ScheduleOfDebtInstrumentsTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ScheduleOfMaturitiesOfLongTermDebtTableTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6930494304"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_amzn_ScheduleOfCapitalLeaseObligationsTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_amzn_ScheduleofFinanceLeaseObligationsTableTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_OtherLiabilitiesTableTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6784050080"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ContractualObligationFiscalYearMaturityScheduleTableTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6933092528"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ScheduleOfCompensationCostForShareBasedPaymentArrangementsAllocationOfShareBasedCompensationCostsByPlanTableTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ScheduleOfNonvestedRestrictedStockUnitsActivityTableTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ScheduleOfShareBasedCompensationArrangementByShareBasedPaymentAwardRestrictedStockUnitsVestedAndExpectedToVestTableTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6668468384"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ScheduleOfComponentsOfIncomeTaxExpenseBenefitTableTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ScheduleOfDeferredTaxAssetsAndLiabilitiesTableTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ScheduleOfEffectiveIncomeTaxRateReconciliationTableTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ScheduleOfIncomeBeforeIncomeTaxDomesticAndForeignTableTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_SummaryOfIncomeTaxContingenciesTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6697509664"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_DisaggregationOfRevenueTableTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_LongLivedAssetsByGeographicAreasTableTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ReconciliationOfAssetsFromSegmentToConsolidatedTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ReconciliationOfOtherSignificantReconcilingItemsFromSegmentsToConsolidatedTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_RevenueFromExternalCustomersByGeographicAreasTableTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ScheduleOfSegmentReportingInformationBySegmentTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6784142448"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ScheduleOfQuarterlyFinancialInformationTableTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6784126736"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_NumberOfOperatingSegments"" style=""display: none;"">",2
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6787853712"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_IncrementalCommonSharesAttributableToShareBasedPaymentArrangements', window );"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_IncrementalCommonSharesAttributableToShareBasedPaymentArrangements"" style=""display: none;"">",1
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6779068352"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_srt_ValuationAndQualifyingAccountsDisclosureLineItems"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ContractWithCustomerRefundLiability"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ContractWithCustomerRightToRecoverProduct"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ValuationAllowancesAndReservesChargedToCostAndExpense"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ValuationAllowancesAndReservesDeductions"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ValuationAllowancesAndReservesTypeAxis=us-gaap_SalesReturnsAndAllowancesMember"" style=""display: none;"">",1
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6939583824"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_AdvertisingExpense"" style=""display: none;"">",1
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6794297744"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_DerivativeGainLossOnDerivativeNet"" style=""display: none;"">",2
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_DerivativeLineItems"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_EquitySecuritiesFvNiGainLoss"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ForeignCurrencyTransactionGainLossBeforeTax"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_DerivativeInstrumentRiskAxis=us-gaap_WarrantMember"" style=""display: none;"">",2
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6778595104"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_DerivativeAssets"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_FairValueBalanceSheetGroupingFinancialStatementCaptionsLineItems"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_FairValueByFairValueHierarchyLevelAxis=us-gaap_FairValueInputsLevel2Member"" style=""display: none;"">",2
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6779458848"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_AccountsNotesAndLoansReceivableLineItems"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_AllowanceForDoubtfulAccountsReceivableCurrent"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_AllowanceForDoubtfulAccountsReceivableWriteOffs"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ProvisionForDoubtfulAccounts"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis=us-gaap_TradeAccountsReceivableMember"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis=amzn_VendorAccountsReceivableMember"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis=us-gaap_LoansReceivableMember"" style=""display: none;"">",1
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6794323952"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_PropertyPlantAndEquipmentLineItems"" style=""display: none;"">",2
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_PropertyPlantAndEquipmentUsefulLife"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_PropertyPlantAndEquipmentByTypeAxis=us-gaap_BuildingMember"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_PropertyPlantAndEquipmentByTypeAxis=us-gaap_TechnologyEquipmentMember"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_PropertyPlantAndEquipmentByTypeAxis=us-gaap_ComputerEquipmentMember"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_PropertyPlantAndEquipmentByTypeAxis=us-gaap_MachineryAndEquipmentMember"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_srt_RangeAxis=srt_MinimumMember"" style=""display: none;"">",6
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_PropertyPlantAndEquipmentByTypeAxis=us-gaap_OtherMachineryAndEquipmentMember"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_srt_RangeAxis=srt_MaximumMember"" style=""display: none;"">",6
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_GoodwillImpairmentLoss"" style=""display: none;"">",1
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6928619232"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_amzn_OtherAssetAmortizationPeriod"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_amzn_OtherAssetsLineItems"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_amzn_OtherAssetsAxis=amzn_DigitalVideoandMusicContentMember"" style=""display: none;"">",1
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6939540720"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_AccruedLiabilitiesForUnredeeemedGiftCards"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_EmployeeRelatedLiabilitiesCurrentAndNoncurrent"" style=""display: none;"">",1
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6698028688"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ContractWithCustomerLiability"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ContractWithCustomerLiabilityNoncurrent"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ContractWithCustomerLiabilityRevenueRecognized"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_RevenueRemainingPerformanceObligation"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_RevenueRemainingPerformanceObligationExpectedTimingOfSatisfactionPeriod1"" style=""display: none;"">",1
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6783985488"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_TranslationAdjustmentFunctionalToReportingCurrencyIncreaseDecreaseGrossOfTax"" style=""display: none;"">",1
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6794959520"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_amzn_Netchangeincashcashequivalentsandrestrictedcash"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_NewAccountingPronouncementOrChangeInAccountingPrincipleCumulativeEffectOfChangeOnEquityOrNetAssets1"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_NewAccountingPronouncementsOrChangeInAccountingPrincipleLineItems"" style=""display: none;"">",2
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_RevenueInitialApplicationPeriodCumulativeEffectTransitionLineItems"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_Revenues"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_AdjustmentsForNewAccountingPronouncementsAxis=us-gaap_AccountingStandardsUpdate201409Member"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_AdjustmentsForNewAccountingPronouncementsAxis=us-gaap_AccountingStandardsUpdate201616Member"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_srt_RestatementAxis=srt_ScenarioPreviouslyReportedMember"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_srt_RestatementAxis=srt_RestatementAdjustmentMember"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_AdjustmentsForNewAccountingPronouncementsAxis=us-gaap_AccountingStandardsUpdate201618Member"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_InitialApplicationPeriodCumulativeEffectTransitionAxis=us-gaap_DifferenceBetweenRevenueGuidanceInEffectBeforeAndAfterTopic606Member"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_srt_ProductOrServiceAxis=amzn_ServiceSubscriptionMember"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_srt_ProductOrServiceAxis=amzn_ProductSubscriptionMember"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_srt_ProductOrServiceAxis=us-gaap_ServiceOtherMember"" style=""display: none;"">",1
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6779133344"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_amzn_Buildtosuitassets"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_amzn_Buildtosuitliabilities"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_amzn_FinanceLeasedAssetsGross"" style=""display: none;"">",2
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_OperatingLeaseLiability"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_OperatingLeaseRightOfUseAsset"" style=""display: none;"">",1
